x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1898,2143,1126,2945,103,1191,1300,3132,1877,2235
1543,2524,634,1772,1966,1263,708,28,894,1696
2850,1220,408,279,917,2750,3112,2987,1633,1515
1076,1384,2016,2633,491,2387,658,463,3028,1303
945,2141,922,2226,2821,355,2444,985,267,1196
1186,607,1291,1943,751,1165,401,104,1518,1387
1073,1379,1335,2112,2965,3002,1582,720,1283,2944
1427,503,304,2830,732,307,74,3109,856,2319
2392,76,2070,179,908,1853,2773,1577,2565,2366
1311,1785,1984,2956,343,197,571,2239,1230,3131
2728,694,511,2456,2590,1486,1537,157,583,2789
1195,1694,240,2473,830,2871,2587,2712,154,3029
1013,2091,1923,1658,1117,1610,2777,2876,1956,1540
2851,2008,2262,2205,536,801,2153,1108,2131,2037
260,2640,1102,2158,1014,558,2843,1630,90,2600
1408,1308,1306,1,1995,2469,605,54,1434,1057
1567,1635,61,441,2296,1819,979,1116,2852,2647
2534,2104,328,2998,2561,79,2968,2357,1118,2493
815,32,253,2208,2758,495,3090,1024,2363,2414
2915,2713,2682,1385,600,215,1681,1829,653,386
1868,1967,1400,2833,993,1093,582,1214,594,60
933,1341,456,2817,1111,2564,219,347,1201,2144
2898,1079,2370,1641,1344,232,2478,1104,3127,1029
169,2566,2015,1427,2414,1844,2230,1965,243,1212
2643,56,2636,2543,3025,2420,3142,911,2909,2047
375,2380,101,1529,1267,905,376,447,2352,409
2080,2542,3131,2229,1339,2030,300,3103,1413,1892
1809,1652,1740,3030,2265,1404,655,1271,19,1313
675,1482,57,1832,1451,1510,451,399,2173,1718
1169,2120,1361,893,114,1303,2503,2312,2308,1677
2856,152,926,3021,2983,1251,2484,1251,776,2164
1388,1358,1893,868,2231,2470,2013,1947,2058,1880
241,1932,467,2250,434,61,2479,655,1435,1390
673,1312,1328,1987,313,1748,515,2291,2523,79
870,1962,2731,2892,2447,3075,1444,98,811,2951
2195,2503,731,2255,1019,644,1888,1211,652,1297
8,2304,2179,3006,819,2159,1354,2936,544,2732
1395,1908,610,1720,1939,1894,239,2451,1132,1228
1250,866,2578,2755,1532,2864,1848,2716,2997,2172
832,2469,1360,876,2716,1010,1261,2248,168,567
736,2115,1079,2368,968,568,2179,419,2202,1459
590,3112,401,850,1572,945,1511,2966,2615,834
935,2751,331,3051,590,2677,543,438,2856,3079
222,2980,615,2852,2737,717,327,1912,123,207
2576,1871,616,390,577,2824,452,1473,1659,2638
28,2272,287,1023,81,2587,627,1687,499,2978
2876,2522,1857,1872,2101,2870,1450,552,2093,1809
1154,979,1310,2604,2919,670,2761,400,2808,320
148,1494,3123,1864,1348,142,3100,2063,2520,1936
1048,111,1225,2471,2910,1599,2296,740,37,2690
2455,335,2700,928,3033,98,288,1554,225,1644
2358,1866,2901,2222,1340,472,2091,2657,318,2214
1083,1213,1345,640,1963,529,2743,3009,1204,2294
2031,2486,2421,2655,1483,236,2939,2352,2588,1219
573,2158,1005,1411,1379,2772,2617,1142,503,1379
2847,2258,993,739,1233,48,2637,1208,1582,2543
2641,1584,826,45,483,2066,1802,2431,2312,2893
2091,861,713,1181,2511,1868,705,1166,2892,795
2875,914,2169,2512,2070,38,2813,2740,2025,2529
2420,1227,2762,2469,2216,2327,1294,3098,2199,2823
2818,2286,538,2827,2181,2080,1353,2800,41,25
1456,2131,772,975,763,126,369,2452,1023,2497
2648,1083,2843,2046,3029,1176,783,1949,419,1655
1089,2245,1441,620,1934,194,589,499,2841,2008
249,2213,1436,838,598,123,441,659,2034,122
309,2825,1281,1127,850,1897,445,274,2878,184
2003,1261,664,561,2574,638,1748,3021,711,1813
2771,402,1903,1330,1113,259,446,753,2714,2514
2740,427,2088,2728,1967,3105,2107,296,2056,1897
484,2145,2360,825,395,1854,2620,1596,462,641
2533,2185,2746,641,2654,2455,983,131,712,1931
2387,882,3111,1211,282,2699,2003,724,1059,1345
3001,2992,2828,2323,1468,664,1291,1270,2554,2455
1055,937,708,1689,2248,3112,2636,1727,1902,2426
1274,955,1078,2195,1156,2127,1994,1633,5,152
2000,2880,879,1269,876,1227,415,2421,1806,1869
3012,1833,3017,443,2985,2880,1342,522,2186,2476
1550,3042,571,285,2690,473,1871,462,1248,1746
43,712,256,798,3120,2024,2119,1617,1570,581
488,2590,2926,1099,236,1361,721,237,2376,1598
733,1648,1571,1440,1331,1874,1650,744,310,51
1552,2656,1902,63,1683,1186,648,2091,1900,1755
1694,2802,707,1115,2478,2818,3103,1141,1622,517
2826,181,2956,3045,2092,594,2473,2277,697,1567
2051,3072,1720,126,818,2345,760,672,809,2573
2626,2451,1919,843,2306,1647,2066,250,1702,497
502,522,457,1428,2148,1016,1375,506,2752,1180
2849,2762,1674,1667,468,1724,2856,138,942,2004
2333,2686,437,503,3080,1717,880,1098,1003,2081
2697,2421,1308,3015,2225,1497,602,1684,610,111
2228,3136,1901,3023,231,1195,2641,2427,2156,382
2861,2819,1274,873,2625,1019,1522,2703,2579,1150
2503,971,2324,738,2498,1238,64,2453,2429,1
929,1934,2684,658,2093,2902,2351,1854,584,2866
2994,1627,2564,2800,2701,820,28,2157,466,878
2991,1541,2497,2064,1218,1975,2318,2353,2671,2763
345,3051,47,756,721,20,1016,127,1769,590
1845,1264,1927,1947,487,2364,2694,861,472,1334
3116,1301,1924,1196,1843,2832,2977,1739,2696,2384
615,2309,390,1029,1245,1163,3025,2205,1401,2886
2624,1924,1273,1414,9,2690,634,1478,2983,922
1953,3012,1802,2423,2420,349,2043,779,2979,1360
627,975,654,76,1719,1312,2882,2717,559,332
1720,2672,2406,2516,238,2853,1510,226,2613,1991
2607,52,2692,1180,549,2102,2213,759,470,2725
1625,1011,1317,1313,2726,1558,1736,1626,456,2598
310,3100,965,2116,1602,1112,2768,827,3097,1666
1965,1517,1420,1274,135,546,1866,845,89,2382
2660,1677,1015,1520,2322,2849,2553,864,3048,427
1484,1747,2327,150,1240,2809,2754,1728,2351,2105
1727,1755,2437,2597,633,1627,1899,658,622,2631
1674,2786,878,1584,2237,2007,2685,1770,850,600
666,1516,2443,276,132,1008,1470,819,1534,2804
1958,2093,1786,2331,1017,2718,701,1383,1319,2835
632,709,758,607,1933,613,112,2286,1591,658
2467,2037,2211,277,1089,2287,2999,1783,188,1886
1017,3141,2494,1372,2215,2472,600,2507,2463,476
2722,1710,380,2267,3022,729,1008,2897,1154,939
1053,325,1850,44,1821,140,1280,467,2476,2181
98,2227,1341,2809,151,2459,2368,2367,502,1012
168,405,1618,264,1598,1934,1974,1659,1262,505
652,2738,29,283,2770,2059,2114,2134,743,3011
1010,651,394,1171,1279,1985,294,3143,1708,2973
574,2897,2960,2768,2951,562,490,2067,1058,1863
281,800,1939,1441,2389,913,1330,81,953,2357
654,99,404,103,823,1869,242,752,2415,2939
634,1293,1162,1302,2467,1782,2139,832,2409,947
2556,2864,1342,197,643,2239,778,1694,1365,1124
2531,873,890,184,347,1726,297,1109,1729,2240
2838,2033,2368,533,440,1825,640,288,1361,1277
2936,2765,1528,918,2830,1613,2262,125,441,1839
2175,2043,1256,313,214,625,1631,3073,718,204
1444,196,2799,2189,651,3130,2715,1530,1279,2409
1815,2497,424,1363,196,3109,1731,2958,863,1215
180,1415,1526,7,1244,2429,2854,1822,805,99
1564,2456,477,1816,2694,356,2512,1114,62,3139
438,2812,2091,3098,793,628,2212,1412,721,3082
304,529,1727,721,1236,2417,79,1146,2580,73
2419,1420,81,2209,2273,3030,1196,1083,2062,1393
1181,20,1175,2005,1473,2313,2711,1734,560,374
2846,1812,442,588,996,2415,992,1258,2012,1474
3028,941,949,2035,1827,301,558,1101,170,2108
661,293,2910,2889,618,302,479,311,2281,924
2704,219,1228,660,1548,2514,628,2015,2472,1541
421,1536,1803,1009,2998,1367,1596,488,564,1827
1863,2165,2063,1020,1604,1428,2611,163,2177,2569
425,1997,2858,643,1563,1674,151,555,2711,3097
378,757,2173,886,2113,1746,1684,1058,1126,1712
2443,446,356,877,473,1710,1959,1568,996,426
2723,125,1970,2405,2328,777,345,1030,1933,1834
2465,440,1183,2811,1792,770,1882,25,2013,1132
1240,1364,1039,1223,51,1022,829,2465,139,1606
1582,1463,2423,2098,116,1121,1310,696,2367,1909
247,1798,1158,1265,1547,1539,366,1365,1650,1408
1932,465,2171,1238,2246,1740,1131,203,3088,676
1260,3144,2959,2709,1743,2441,2399,2937,2421,1669
2245,2199,1823,2661,2817,616,2110,2844,2960,1073
510,281,2361,2313,1762,1849,2059,741,919,936
2167,2938,3032,2056,210,730,910,787,1549,639
1798,629,2013,2962,164,1328,662,564,3043,958
839,1150,2103,661,2810,2442,420,1466,1845,2677
559,269,1484,3082,2723,2712,453,113,2972,2278
2042,764,2767,787,2609,1061,2733,443,587,2527
1050,314,1160,2949,1499,485,2214,189,303,2974
1463,1660,1053,3077,2566,2154,1936,2305,794,175
2093,1508,1445,1833,1195,1183,2364,498,140,712
919,1950,925,839,3017,2890,2796,1377,2516,1207
954,2892,189,303,2403,1516,2780,540,2077,1523
1507,3058,779,1280,563,1728,1058,2307,116,1339
2739,1918,1787,188,2066,2897,1464,59,159,1151
1193,759,1842,239,2995,1528,3122,2858,2622,1359
2901,2509,2089,1165,2749,895,450,2618,122,1741
2014,2336,453,2422,4,2731,106,2635,402,2698
2594,453,1896,243,2966,289,1271,2953,1487,2531
2532,2462,1701,2946,32,1649,2583,2181,2633,2625
837,571,2905,1017,3010,889,2208,1364,1560,121
1411,127,2906,1560,1870,1478,834,1047,192,1090
2561,3002,625,2468,441,667,2173,2083,2252,1901
2297,340,1713,1926,3083,652,810,611,2335,1688
2958,298,961,1629,2151,2119,764,2691,443,2473
2214,3071,235,968,2130,924,3037,502,1584,2515
2157,2310,1515,578,371,893,2306,1516,2392,929
2422,2323,193,409,681,1937,2458,926,3145,913
2997,2140,352,363,2610,1942,1162,61,871,1626
2412,1600,2264,12,2232,2826,2009,587,783,1912
354,2889,1998,2760,2564,2634,2210,881,223,2082
2193,2619,2369,1452,456,2859,85,1176,2301,1971
2684,59,770,133,174,1190,833,2111,1121,46
2322,729,1745,2219,1352,2998,2474,2487,107,1367
2236,294,2355,1516,110,178,2584,515,2307,1072
2341,2013,53,211,3147,2710,2580,1628,1870,2413
1653,272,185,955,690,1064,352,2577,1666,2513
1282,1557,2794,2390,1474,2975,1640,943,1357,793
2291,11,2874,1851,84,673,226,1381,2314,845
1636,2114,894,1884,199,1399,1182,38,1595,256
2656,747,3060,2847,789,237,1980,598,893,214
2530,1278,2161,2632,2065,399,1916,3116,1742,2113
698,698,1921,1392,148,876,12,2709,3058,941
2293,2282,1942,376,1607,1969,3088,99,1621,3031
219,197,254,656,674,3046,487,2164,742,2458
2320,1381,1607,1701,1693,2545,1576,2625,2133,2053
2538,1722,2192,1863,3052,371,141,2401,1404,3016
1575,2094,1258,2345,1889,3072,2128,3128,424,544
2645,2919,703,1108,990,1192,2809,3035,1740,1556
3030,776,1772,2270,961,153,52,556,2143,2200
2497,2489,752,1103,740,2031,1219,186,3117,2156
1247,3095,1374,586,2310,2553,2209,2817,1827,1544
1537,384,100,395,195,3018,2061,1213,2931,2596
50,2808,3044,2100,403,2563,799,1458,841,132
1199,2049,960,2746,2382,51,62,1549,2278,849
1776,1661,2142,2895,531,2841,2897,2902,955,249
1827,2630,3146,2856,2278,1384,326,2327,2389,2708
2257,3138,2729,1239,2935,949,3089,1544,1596,1588
2988,2535,1944,361,1232,1621,1935,1115,295,582
2185,2835,986,2079,697,64,1563,2252,1053,2398
2766,1188,2796,2797,1485,88,98,210,2705,2387
1296,2774,411,270,2971,492,3027,2410,481,1765
1631,604,1148,2671,623,743,2490,3105,1261,1660
1163,3035,2292,2556,1906,576,1080,2339,1046,1326
915,2976,1171,2432,2687,3113,2958,196,518,1913
1433,1605,1344,900,2870,1929,1420,280,2277,1306
2212,1252,2105,535,1403,1226,2025,2397,305,633
1230,1026,1461,1852,518,1233,2381,2605,1676,905
3146,1409,2938,342,1565,2349,1430,2610,934,313
367,2529,124,2663,2847,1712,2058,2857,1896,2563
2935,2536,1686,884,486,1272,1082,2026,2179,459
1107,3139,912,780,435,2733,2384,87,2321,291
2138,2984,1170,2388,2421,2754,2772,2131,812,1866
2365,1462,445,2344,2858,2865,707,1702,2686,660
121,621,2206,1924,2712,1065,2678,1786,1198,1784
2547,2178,1315,2316,2839,1841,1052,1267,803,433
1907,782,1608,1368,897,773,229,885,707,1376
1412,792,1917,1305,2945,1455,3131,3134,585,400
2570,1912,1862,2798,2315,224,2633,2811,1835,2667
1058,382,1955,2612,2569,1770,1739,1241,2071,1568
2112,2274,1110,2225,304,1905,424,2127,1953,63
1852,203,451,416,2404,2361,257,256,619,761
1116,1051,2968,94,2691,428,1476,585,2243,2699
665,1687,2503,2796,655,1330,2649,809,355,1871
1128,1115,505,1877,2686,2075,2049,1797,1500,464
531,3082,1203,242,2218,2131,2604,267,2728,2714
1093,2467,1054,1457,874,622,1943,2052,2835,1878
3104,639,2174,2872,1029,3099,2902,1332,2993,1042
1578,502,418,642,1564,3096,1849,1025,2303,141
2663,448,921,1839,1166,2938,1254,1407,3065,1198
2401,1280,141,1592,1597,378,1252,3146,2242,862
2182,2470,577,1168,96,2488,2291,1498,943,2448
79,1843,353,1973,318,427,1832,1768,397,330
1324,752,2597,963,962,1620,2727,2922,2194,2330
1692,2204,1934,2071,2186,1370,2868,2147,1931,74
57,1719,1538,1316,1481,347,8,1004,2447,188
2197,208,1120,79,2714,475,525,1406,2595,1441
1562,1799,1656,75,2833,1127,2309,3017,2881,2487
780,3147,324,381,1486,1606,1,272,3062,1751
2827,142,2806,1800,913,3151,2683,1086,838,1034
1955,1184,1659,2285,442,2453,1708,2941,1450,601
2974,2603,1412,2652,1781,2171,1193,2646,2743,968
1239,2190,1435,1855,163,2834,1413,728,2610,2693
1054,2215,1747,115,73,541,227,2497,1352,1137
1276,370,55,2611,1895,2774,69,3013,2556,1949
2583,547,2482,1055,80,2694,2282,2677,792,489
2363,638,96,647,2816,1447,1439,3038,1696,2221
879,2539,1616,1504,2634,361,270,1534,1762,2526
1465,1017,2146,2251,1256,2918,302,1833,2388,3002
721,1914,1305,1076,1312,1350,3033,683,684,4
961,2396,2221,1683,2203,1141,1725,2743,1934,1471
159,1097,2425,2310,1423,1608,881,932,823,2554
2273,1673,2143,1027,1654,990,504,684,2264,1103
456,2593,1817,1690,1872,1136,622,1201,869,1914
1767,2361,1290,1002,1035,884,342,1167,2759,2303
2811,892,2577,2380,556,610,2132,350,2861,1298
2658,2873,3127,321,2302,108,2116,1968,1244,711
2902,1159,835,2398,2775,174,2963,2234,398,2427
2373,3001,2399,175,180,2025,1177,2429,2334,1458
2574,69,2272,2281,1759,2156,2634,2284,3030,2998
2474,2372,1190,2447,2073,1076,1515,1386,1321,67
618,825,2618,2911,720,1800,969,1757,2344,261
937,1253,1531,2731,1566,219,1018,425,241,1783
2288,389,1278,1767,2357,374,2923,781,88,824
960,2045,2134,2440,2451,537,1170,2838,336,2267
2301,1086,565,213,2697,491,2588,397,1436,611
3025,2789,292,1016,2551,1423,941,2109,440,1053
47,575,463,517,2230,1181,777,1683,2906,1982
1944,1456,2885,775,799,1365,2480,1369,1714,606
220,1608,1838,2055,2460,26,1471,270,1678,3135
398,1240,2683,2726,2831,1797,704,4,157,2045
2961,2478,978,1126,2711,1338,2377,2062,333,1911
599,283,2108,2078,1582,1480,2895,1266,2166,901
2542,305,1472,2016,3110,2213,2197,1340,2191,2325
2181,2200,2434,2243,1249,1325,396,774,1291,823
503,421,236,1999,2489,1931,2356,1840,830,1970
41,2280,2698,3097,919,439,83,1898,1048,2087
1900,418,898,2034,1958,3092,2397,1535,2563,2639
1896,625,1511,2587,2427,158,1969,1070,2499,1623
2908,1147,1401,2040,230,2461,1816,1692,2050,2208
1113,68,129,2244,267,121,341,3036,236,1710
1822,280,2462,945,130,1271,1315,630,2054,1966
1678,931,2488,906,980,1199,2174,2132,1254,212
756,48,1574,760,394,3020,312,2450,1212,2753
2326,2810,1115,2109,340,2088,1419,1206,338,2994
2752,3079,3065,382,950,1806,2625,921,2929,2910
2448,1446,2743,1526,815,802,1147,2012,688,1047
2476,1488,2554,2347,471,204,2804,2685,714,2029
712,2448,1914,1599,886,2266,2805,238,2125,2058
153,13,2887,2838,1554,2204,1297,1384,2188,1701
1152,1419,1676,1039,321,1567,665,55,1501,2031
1987,1574,1797,2450,1886,2992,1358,2782,581,439
20,2720,237,1620,1706,1949,682,1832,1013,2391
2910,177,2435,2433,1227,516,2784,1335,1857,1585
996,2562,110,2550,2623,1241,650,208,1841,2645
54,1471,2842,582,3117,736,1323,641,1921,2371
1531,1029,2533,2621,262,2237,259,245,1379,966
981,1331,2570,2665,1067,372,2363,1920,2715,1767
3086,2428,866,2038,2284,2079,2839,290,2574,295
472,2572,3082,665,880,2798,286,2396,1177,1087
2553,2698,280,1735,900,1968,929,1960,2948,41
1923,1235,2337,282,1920,2180,101,826,1905,1174
749,2809,2464,1289,842,754,1339,523,371,525
55,2568,217,287,369,82,1583,2502,1496,2980
1210,1129,1028,2021,2234,2811,428,2405,2813,1403
1756,359,1157,1473,2456,2182,1035,539,3101,32
1039,878,652,299,2791,2012,97,619,515,494
2621,1933,3113,1491,1491,2045,2787,1528,2761,982
644,2392,2132,2060,1207,887,1372,1243,1745,554
1814,1717,997,132,2614,603,2493,2394,341,2459
1933,2011,2975,176,2836,577,367,1467,2231,2849
478,2331,1347,1532,1732,317,2666,192,756,1289
3026,1326,2436,357,1041,288,2252,195,2144,634
1215,2514,2490,1405,2519,535,2608,2424,2079,337
1486,2988,790,2102,1455,2685,38,363,1677,1243
1441,1666,1318,1953,298,2133,530,2828,469,1665
1961,2431,2130,494,1757,2900,720,2085,1174,2251
1148,2676,1969,952,1847,68,1619,1901,1656,1097
282,1821,200,1760,1879,1004,1850,838,2181,2673
403,2502,2957,203,1006,1119,2546,705,474,953
2205,2183,430,2884,2959,2334,1134,193,1643,3087
396,319,923,744,2002,896,188,2505,270,2182
762,1830,2850,2401,329,1692,1061,545,1632,1859
3000,2349,736,1935,1989,1332,1143,1894,2063,417
1086,591,1929,136,35,410,1945,1126,2904,312
1478,1496,2220,256,2252,1776,2931,1389,101,1720
709,1896,2334,934,1846,874,2431,2230,2632,31
162,837,2804,1043,1942,1148,607,1322,1932,1994
2998,749,1544,949,934,1097,594,2018,541,315
327,383,1462,2510,2242,856,2591,40,2292,1580
1568,510,982,2934,687,2680,1477,2839,749,2931
1910,1682,421,2257,2637,188,2227,558,2982,675
3136,2760,572,782,385,2879,2928,1567,133,1896
3017,2859,1004,2247,154,2201,1615,1453,257,1111
650,1513,2298,686,2647,965,597,734,3069,218
1630,1332,1254,2464,408,1625,111,1399,1569,1013
1200,120,2841,477,414,2225,2141,2099,1724,790
331,206,1238,2578,1135,1390,3045,1013,917,2204
520,2432,1409,1334,222,2329,1637,3033,2362,2812
2560,691,2121,193,636,2163,1735,1710,3014,436
3011,439,705,796,290,1268,2406,2275,1689,1217
2676,1631,889,2786,249,1377,1347,39,1997,583
2196,2929,2159,1568,3115,1616,1149,1790,346,1305
1139,1197,2449,1170,1780,348,273,1605,1031,97
2133,786,1780,1970,1224,1134,623,3025,171,973
868,3107,2844,2881,12,1723,1670,519,1718,989
1259,1716,2776,2454,2514,2192,1747,1909,984,568
565,2697,2830,2765,1921,953,2674,739,1818,2043
1628,1400,1573,47,1782,2187,2942,2098,86,2123
1452,2415,3066,707,1829,2516,1334,1956,1533,456
284,204,1775,3141,912,824,2887,1075,1537,81
240,2444,1516,2373,859,798,1348,2169,859,2197
3085,2216,1723,1447,1153,1416,72,166,1598,1099
539,740,2111,301,1238,618,1370,2744,1698,230
2804,1078,3014,428,33,2854,1014,2706,2469,2903
2283,899,2937,468,3096,314,2233,2338,667,2504
640,1408,1382,189,870,1205,1853,1430,16,2853
2732,1649,1677,2668,264,728,1571,1750,937,1432
1298,2454,1918,2511,1208,2536,2348,2208,719,1707
2688,813,1827,1487,1680,3143,1939,374,746,453
1549,28,1694,933,719,1654,1644,449,1135,2488
1532,1834,228,2249,2469,2999,2702,3030,2004,794
359,900,491,750,1364,2686,2807,1253,74,101
946,93,1353,1315,1600,557,2154,1842,2359,1733
1130,2928,919,2521,1396,2575,362,927,2990,1954
3082,832,2703,2185,1037,2499,1210,1799,2769,535
2678,1228,1475,1596,1764,641,2875,334,2289,2648
967,2717,172,673,350,1150,835,284,487,2988
1770,2246,2592,752,1074,2757,2687,1681,1680,904
1982,235,305,2287,446,1657,1475,886,1748,387
1800,1978,1046,1754,2201,2551,1925,164,1731,224
432,2918,1728,43,2565,515,759,2573,2200,1857
1407,2737,242,1618,2468,957,900,882,2630,1487
3054,1897,1642,1541,619,2501,2343,314,130,1781
26,190,2008,2480,998,615,2592,691,1854,1525
1380,38,2096,3,2969,1289,1214,829,2528,1836
1757,2363,2778,1730,1424,144,184,1448,523,1498
683,1484,2919,2744,2733,505,2755,1658,1019,1915
742,2453,2269,352,2673,2389,876,1490,226,1794
1924,1514,1726,716,2578,1299,32,2976,3106,1501
2880,2777,735,1593,2339,2603,1898,1426,920,1287
2501,2343,382,2905,2185,927,1028,2949,1265,1604
963,606,1844,2782,938,939,792,896,119,1687
210,1512,2964,2039,252,313,1054,1437,2354,820
3069,1394,1912,1848,1881,2103,84,964,2617,1578
2275,2385,2266,1904,2799,282,121,2408,2621,1561
2895,251,2101,2897,2083,1790,2165,1275,2519,2946
2287,784,1672,1114,139,1764,1360,652,2778,2227
2432,1145,1371,3107,2317,3067,1704,794,815,946
268,65,849,1561,190,2684,1474,2150,758,837
1745,551,2141,1980,1010,1066,319,2225,611,998
732,1919,1687,2993,397,2495,2686,1162,1374,3065
2127,2995,730,852,2907,1319,443,1125,1848,2995
2615,1233,1495,1645,2262,229,581,1934,1623,2565
1046,2631,2234,773,1627,2161,305,1921,764,1254
1880,2627,2000,2101,1816,727,252,97,120,1158
3010,1741,1023,2429,2056,2069,1806,2261,2614,1956
264,948,184,27,2491,2375,1710,1777,146,1978
1591,437,329,1245,2786,1964,2937,1663,941,1881
200,215,2086,439,2763,704,557,221,1028,2128
1476,1597,2814,309,2052,513,215,2137,966,1046
526,37,2560,462,268,2888,1864,935,796,2723
2194,73,165,2871,1022,3122,888,1435,2774,1238
1925,1858,2216,2122,2455,436,1946,52,2400,1381
1824,1580,2732,697,525,662,2226,1207,831,1314
617,538,389,1381,2260,3062,2380,2124,2797,1735
2603,1108,471,399,2105,2009,2055,292,2482,810
33,136,1675,1489,404,835,2166,3147,2649,1622
84,3115,2353,2596,1984,550,218,1545,331,1436
2817,473,667,2789,1745,1430,1918,2445,826,1744
968,1154,3046,500,1640,1058,406,1652,1141,685
1431,921,1142,1918,679,298,1233,906,1925,1080
2835,3076,2068,26,3040,2530,2612,1318,138,187
3032,1801,914,887,418,3031,225,1410,1439,2632
3042,2633,1605,202,1046,1277,729,2161,51,2246
2573,3034,2122,2902,2124,3114,2186,1054,2719,299
2670,967,641,3131,1399,1210,1070,729,636,597
1134,2430,576,1442,1363,548,1492,219,2401,3141
2379,1604,2036,219,2330,3132,2975,971,2028,2626
1889,1951,911,1497,2550,589,626,732,1647,2990
1014,734,2988,1711,1128,1582,2850,1736,1942,1085
231,1899,330,2525,1596,1300,134,466,1913,1548
283,135,2772,2024,439,1682,2684,1056,1202,673
3063,2842,930,355,2652,1443,2102,265,1495,2771
1540,2341,2228,2261,3054,1180,1703,1354,615,1650
1171,1976,2790,182,2376,2473,1737,2318,2923,1522
715,1067,118,1050,608,1249,2771,2790,1749,3086
1378,2479,320,57,711,343,740,1588,231,2678
1916,262,550,1535,2459,2800,2721,1160,2670,2445
252,1616,416,788,2226,2209,1812,3004,1786,2881
814,1020,398,495,750,2430,1562,1632,2460,3067
1065,118,44,2044,1871,33,1617,2441,1165,746
2218,2734,1025,1133,1136,81,1438,2773,363,471
1590,1302,1646,552,1837,467,1002,2104,212,3051
2841,2358,1272,1942,515,336,94,1037,1695,168
212,2232,36,2362,2774,543,189,2896,491,460
1203,2505,3120,2601,2626,2259,2880,2403,2215,2542
825,2538,89,671,744,2983,2170,1491,1443,635
2644,1310,2239,2169,26,520,3118,450,2985,1764
1339,2879,2601,1093,1784,1774,71,2172,136,1489
1410,773,1370,2291,1903,1852,387,3149,968,1999
1356,1008,1433,1095,2664,2702,436,1904,169,2386
1391,872,1980,21,2627,1532,1125,1205,2168,994
364,2972,2295,1480,1628,1203,853,1285,458,2741
940,1354,291,2320,671,2554,3006,686,1222,379
620,2434,1392,2167,931,405,1663,1102,187,1454
861,3014,1249,3080,2888,1943,1095,699,1796,2924
2338,346,2125,2041,1487,1247,2639,18,2197,3099
63,2476,377,257,462,53,1566,137,276,413
788,2901,662,836,1862,890,1585,2194,851,2710
779,499,1279,1322,2110,1938,222,593,1986,3035
2609,702,3062,2152,169,434,516,148,3064,302
1743,126,1243,458,2157,1411,2276,2603,1075,608
519,2949,876,1594,1754,512,3137,2661,748,226
845,2373,171,733,1299,1598,2284,1005,141,2979
1141,2693,1702,1862,3059,2433,1006,2565,352,979
2612,2944,117,530,824,2037,848,1801,3041,1619
1069,216,979,771,1125,583,2396,1819,1191,971
2143,1059,2642,1350,2288,2584,1501,1579,286,1355
2726,264,455,858,3112,956,448,624,881,2834
3073,2113,1050,2589,1648,1068,1303,2769,1103,1361
2783,1428,354,819,535,3033,1065,2739,2943,2141
1062,1739,2521,1061,652,2023,903,1194,2517,1986
2619,2281,1376,1143,995,2905,2961,1587,2924,1717
3078,2393,1699,1105,102,2972,1554,3047,3026,237
1856,787,302,1829,2893,837,637,461,528,347
3134,1256,828,3004,2374,1462,962,1895,206,2219
2152,557,2917,1160,2684,110,890,470,993,912
417,2964,1952,2476,1914,2966,2497,2371,311,1195
2047,223,985,2089,1160,1709,1659,1691,1441,2187
2870,1965,531,2311,905,102,309,114,442,2764
2666,2362,994,1399,2968,785,1056,262,47,27
2773,1339,39,1827,495,1846,507,939,39,2963
53,1993,2661,2579,309,396,1992,2848,447,1075
3100,1054,30,1466,1013,483,2792,1970,2707,479
1658,1162,2759,67,2166,3013,371,2466,3022,2900
2426,2806,2646,629,54,845,782,254,779,35
1834,1218,1791,2509,2771,403,7,246,864,2540
2757,916,738,3040,709,1245,2988,1242,1402,240
1228,175,2073,1311,1048,951,2523,766,600,1583
2304,1058,2846,2120,77,514,868,897,112,898
841,970,229,740,738,2951,524,2201,3080,2797
2390,2222,2502,2413,1358,400,819,279,2865,877
2806,2148,2178,2110,1965,1509,816,2623,2640,1369
2154,909,3078,841,2852,668,1881,260,665,2365
101,2551,1947,977,1174,2198,2409,1360,277,2362
1376,765,11,2160,1590,2648,1299,2818,2722,117
1045,1120,2723,655,1498,532,1386,1002,1153,1038
1918,1207,590,590,804,1034,233,2681,2868,1445
459,2601,2129,157,3104,1117,2342,1441,608,656
707,1566,651,3129,1992,2169,3054,2148,22,124
619,1165,2760,2628,2876,1729,560,1581,727,1621
296,637,1527,2841,2838,1941,1686,2272,1940,2999
1211,561,1338,1362,935,293,315,497,2577,537
1445,902,840,3060,1727,1809,1624,2978,109,2793
1524,1234,2909,1797,2171,2108,1260,667,2989,575
3118,433,1882,1882,2142,1877,773,2590,1446,1364
942,1911,603,3050,2613,2722,1274,883,2689,2304
1399,1106,720,874,1517,2152,191,996,828,1321
277,373,2539,476,1327,1002,2801,3012,1824,327
2076,413,2092,604,390,2426,2188,3099,3074,573
88,669,1385,1513,820,373,2682,1308,2128,1577
591,1773,28,2211,2245,2696,1889,158,3040,524
686,1957,2415,1782,2615,1250,2184,1925,1068,697
2397,1223,1737,1805,1645,1424,1133,941,2167,2872
266,2827,2233,2622,277,25,494,2974,2153,2657
130,1167,1468,510,2506,2401,2582,2250,1587,8
