x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1388,1358,1893,868,2231,2470,2013,1947,2058,1880
241,1932,467,2250,434,61,2479,655,1435,1390
673,1312,1328,1987,313,1748,515,2291,2523,79
870,1962,2288,869,2447,1492,1444,98,811,739
2195,2503,731,2255,1019,644,1888,1211,652,1297
8,2304,2179,2713,819,2159,1354,666,544,907
1395,1908,610,1720,1939,1894,239,2451,1132,1228
1250,866,2578,1614,1532,2559,1848,2591,468,2172
832,2469,1360,876,678,1010,1261,2248,168,567
736,2115,1079,2368,968,568,2179,419,2202,1459
590,1575,401,850,1572,945,1511,1754,2615,834
935,807,331,502,590,2677,543,438,965,2026
222,1568,615,2327,272,717,327,1912,123,207
2576,1871,616,390,577,978,452,1473,1659,2638
28,2272,287,1023,81,2587,627,1687,499,1412
1496,2522,1857,1872,2101,1568,1450,552,2093,1809
1154,979,1310,2604,1250,670,652,400,690,320
148,1494,2087,1864,1348,142,1263,2063,2520,1936
1048,111,1225,2471,273,1599,2296,740,37,2690
2455,335,2700,928,1946,98,288,1554,225,1644
2358,1866,459,2222,1340,472,2091,2657,318,2214
1083,1213,1345,640,1963,529,1601,128,1204,2294
2031,2486,2421,2655,1483,236,221,2352,2588,1219
573,2158,1005,1411,1379,2579,2617,1142,503,1379
390,2258,993,739,1233,48,2637,1208,1582,2543
2641,1584,826,45,483,2066,1802,2431,2312,1514
2091,861,713,1181,2511,1868,705,1166,2331,795
1318,914,2169,2512,2070,38,1773,1784,2025,2529
2420,1227,958,2469,2216,2327,1294,454,2199,1270
2069,2286,538,151,2181,2080,1353,1408,41,25
1456,2131,772,975,763,126,369,2452,1023,2497
2648,1083,910,2046,2019,1176,783,1949,419,1655
1089,2245,1441,620,1934,194,589,499,2141,2008
249,2213,1436,838,598,123,441,659,2034,122
309,2151,1281,1127,850,1897,445,274,390,184
2003,1261,664,561,2574,638,1748,1942,711,1813
1679,402,1903,1330,1113,259,446,753,2714,2514
313,427,2088,135,1967,2583,2107,296,2056,1897
484,2145,2360,825,395,1854,2620,1596,462,641
2533,2185,2226,641,2654,2455,983,131,712,1931
2387,882,1500,1211,282,2699,2003,724,1059,1345
2665,1000,1945,2323,1468,664,1291,1270,2554,2455
1055,937,708,1689,2248,1597,2636,1727,1902,2426
1274,955,1078,2195,1156,2127,1994,1633,5,152
2000,2327,879,1269,876,1227,415,2421,1806,1869
1973,1833,1968,443,1761,2134,1342,522,2186,2476
1550,1588,571,285,2690,473,1871,462,1248,1746
43,712,256,798,639,2024,2119,1617,1570,581
488,2590,2119,1099,236,1361,721,237,2376,1598
733,1648,1571,1440,1331,1874,1650,744,310,51
1552,2656,1902,63,1683,1186,648,2091,1900,1755
1694,2510,707,1115,2478,2001,1396,1141,1622,517
2294,181,2500,403,2092,594,2473,2277,697,1567
2051,730,1720,126,818,2345,760,672,809,2573
2626,2451,1919,843,2306,1647,2066,250,1702,497
502,522,457,1428,2148,1016,1375,506,1789,1180
51,341,1674,1667,468,1724,177,138,942,2004
2333,2686,437,503,454,1717,880,1098,1003,2081
2697,2421,1308,1486,2225,1497,602,1684,610,111
2228,933,1901,1693,231,1195,2641,2427,2156,382
596,2694,1274,873,2625,1019,1522,2703,2579,1150
2503,971,2324,738,2498,1238,64,2453,2429,1
929,1934,2684,658,2093,1604,2351,1854,584,1113
328,1627,2564,1804,2701,820,28,2157,466,878
1968,1541,2497,2064,1218,1975,2318,2353,2671,783
345,1974,47,756,721,20,1016,127,1769,590
1845,1264,1927,1947,487,2364,2694,861,472,1334
1821,1301,1924,1196,1843,1073,1115,1739,2696,2384
615,2309,390,1029,1245,1163,2495,2205,1401,1052
2624,1924,1273,1414,9,2690,634,1478,329,922
1953,1655,1802,2423,2420,349,2043,779,1339,1360
627,975,654,76,1719,1312,2477,2257,559,332
1720,2672,2406,2516,238,2117,1510,226,2613,1991
2607,52,2692,1180,549,2102,2213,759,470,1258
1625,1011,1317,1313,447,1558,1736,1626,456,2598
310,894,965,2116,1602,1112,1371,827,1246,1666
1965,1517,1420,1274,135,546,1866,845,89,2382
2660,1677,1015,1520,2322,697,2553,864,1777,427
1484,1747,2327,150,1240,1001,2287,1728,2351,2105
1727,1755,2437,2597,633,1627,1899,658,622,2631
1674,1733,878,1584,2237,2007,2685,1770,850,600
666,1516,2443,276,132,1008,1470,819,1534,2670
1958,2093,1786,2331,1017,2293,701,1383,1319,2580
632,709,758,607,1933,613,112,2286,1591,658
2467,2037,2211,277,1089,2287,160,1783,188,1886
1017,312,2494,1372,2215,2472,600,2507,2463,476
2682,1710,380,2267,1661,729,1008,1303,1154,939
1053,325,1850,44,1821,140,1280,467,2476,2181
98,2227,1341,1824,151,2459,2368,2367,502,1012
168,405,1618,264,1598,1934,1974,1659,1262,505
652,248,29,283,767,2059,2114,2134,743,1470
1010,651,394,1171,1279,1985,294,1618,1708,2396
574,1440,2304,84,228,562,490,2067,1058,1863
281,800,1939,1441,2389,913,1330,81,953,2357
654,99,404,103,823,1869,242,752,2415,2232
634,1293,1162,1302,2467,1782,2139,832,2409,947
2556,942,1342,197,643,2239,778,1694,1365,1124
2531,873,890,184,347,1726,297,1109,1729,2240
131,2033,2368,533,440,1825,640,288,1361,1277
2705,1968,1528,918,1438,1613,2262,125,441,1839
2175,2043,1256,313,214,625,1631,1416,718,204
1444,196,2509,2189,651,2151,2715,1530,1279,2409
1815,2497,424,1363,196,2614,1731,2615,863,1215
180,1415,1526,7,1244,2429,1627,1822,805,99
1564,2456,477,1816,2694,356,2512,1114,62,696
438,1158,2091,1979,793,628,2212,1412,721,1076
304,529,1727,721,1236,2417,79,1146,2580,73
2419,1420,81,2209,2273,334,1196,1083,2062,1393
1181,20,1175,2005,1473,2313,2711,1734,560,374
2599,1812,442,588,996,2415,992,1258,2012,1474
2188,941,949,2035,1827,301,558,1101,170,2108
661,293,2045,2552,618,302,479,311,2281,924
2704,219,1228,660,1548,2514,628,2015,2472,1541
421,1536,1803,1009,2683,1367,1596,488,564,1827
1863,2165,2063,1020,1604,1428,2611,163,2177,2569
425,1997,3,643,1563,1674,151,555,2711,679
378,757,2173,886,2113,1746,1684,1058,1126,1712
2443,446,356,877,473,1710,1959,1568,996,426
1270,125,1970,2405,2328,777,345,1030,1933,1834
2465,440,1183,2363,1792,770,1882,25,2013,1132
1240,1364,1039,1223,51,1022,829,2465,139,1606
1582,1463,2423,2098,116,1121,1310,696,2367,1909
247,1798,1158,1265,1547,1539,366,1365,1650,1408
1932,465,2171,1238,2246,1740,1131,203,1452,676
1260,1131,864,2709,1743,2441,2399,2024,2421,1669
2245,2199,1823,2661,2281,616,2110,2457,165,1073
510,281,2361,2313,1762,1849,2059,741,919,936
2167,247,1871,2056,210,730,910,787,1549,639
1798,629,2013,367,164,1328,662,564,2413,958
839,1150,2103,661,27,2442,420,1466,1845,2677
559,269,1484,1539,543,2712,453,113,1209,2278
2042,764,204,787,2609,1061,1961,443,587,2527
1050,314,1160,1790,1499,485,2214,189,303,2393
1463,1660,1053,1336,2566,2154,1936,2305,794,175
2093,1508,1445,1833,1195,1183,2364,498,140,712
919,1950,925,839,649,1264,776,1377,2516,1207
954,2447,189,303,2403,1516,619,540,2077,1523
1507,2468,779,1280,563,1728,1058,2307,116,1339
1920,1918,1787,188,2066,1276,1464,59,159,1151
1193,759,1842,239,1119,1528,2712,1879,2622,1359
136,2509,2089,1165,1154,895,450,2618,122,1741
2014,2336,453,2422,4,2191,106,2635,402,2698
2594,453,1896,243,1622,289,1271,353,1487,2531
2532,2462,1701,2503,32,1649,2583,2181,2633,2625
837,571,1130,1017,1219,889,2208,1364,1560,121
1411,127,1874,1560,1870,1478,834,1047,192,1090
2561,2326,625,2468,441,667,2173,2083,2252,1901
2297,340,1713,1926,186,652,810,611,2335,1688
202,298,961,1629,2151,2119,764,2691,443,2473
2214,1477,235,968,2130,924,1124,502,1584,2515
2157,2310,1515,578,371,893,2306,1516,2392,929
2422,2323,193,409,681,1937,2458,926,1252,913
1212,2140,352,363,2610,1942,1162,61,871,1626
2412,1600,2264,12,2232,988,2009,587,783,1912
354,1304,1998,2702,2564,2634,2210,881,223,2082
2193,2619,2369,1452,456,141,85,1176,2301,1971
2684,59,770,133,174,1190,833,2111,1121,46
2322,729,1745,2219,1352,744,2474,2487,107,1367
2236,294,2355,1516,110,178,2584,515,2307,1072
2341,2013,53,211,1171,2710,2580,1628,1870,2413
1653,272,185,955,690,1064,352,2577,1666,2513
1282,1557,945,2390,1474,1721,1640,943,1357,793
2291,11,1895,1851,84,673,226,1381,2314,845
1636,2114,894,1884,199,1399,1182,38,1595,256
2656,747,2080,2192,789,237,1980,598,893,214
2530,1278,2161,2632,2065,399,1916,2671,1742,2113
698,698,1921,1392,148,876,12,2709,832,941
2293,2282,1942,376,1607,1969,912,99,1621,229
219,197,254,656,674,1829,487,2164,742,2458
2320,1381,1607,1701,1693,2545,1576,2625,2133,2053
2538,1722,2192,1863,30,371,141,2401,1404,1223
1575,2094,1258,2345,1889,2257,2128,1753,424,544
2645,2525,703,1108,990,1192,2695,836,1740,1556
2580,776,1772,2270,961,153,52,556,2143,2200
2497,2489,752,1103,740,2031,1219,186,385,2156
1247,146,1374,586,2310,2553,2209,1922,1827,1544
1537,384,100,395,195,682,2061,1213,1690,2596
50,241,2590,2100,403,2563,799,1458,841,132
1199,2049,960,163,2382,51,62,1549,2278,849
1776,1661,2142,585,531,2683,2320,170,955,249
1827,2630,2537,870,2278,1384,326,2327,2389,2708
2257,2620,2002,1239,970,949,1772,1544,1596,1588
2007,2535,1944,361,1232,1621,1935,1115,295,582
2185,2561,986,2079,697,64,1563,2252,1053,2398
2022,1188,1585,2224,1485,88,98,210,2705,2387
1296,2012,411,270,641,492,1896,2410,481,1765
1631,604,1148,2671,623,743,2490,912,1261,1660
1163,360,2292,2556,1906,576,1080,2339,1046,1326
915,2366,1171,2432,2687,559,898,196,518,1913
1433,1605,1344,900,224,1929,1420,280,2277,1306
2212,1252,2105,535,1403,1226,2025,2397,305,633
1230,1026,1461,1852,518,1233,2381,2605,1676,905
2516,1409,1386,342,1565,2349,1430,2610,934,313
367,2529,124,2663,2457,1712,2058,2711,1896,2563
1479,2536,1686,884,486,1272,1082,2026,2179,459
1107,1132,912,780,435,1752,2384,87,2321,291
2138,353,1170,2388,2421,2687,14,2131,812,1866
2365,1462,445,2344,2326,858,707,1702,2686,660
121,621,2206,1924,2712,1065,2678,1786,1198,1784
2547,2178,1315,2316,512,1841,1052,1267,803,433
1907,782,1608,1368,897,773,229,885,707,1376
1412,792,1917,1305,1024,1455,513,1698,585,400
2570,1912,1862,2465,2315,224,2633,1519,1835,2667
1058,382,1955,2612,2569,1770,1739,1241,2071,1568
2112,2274,1110,2225,304,1905,424,2127,1953,63
1852,203,451,416,2404,2361,257,256,619,761
1116,1051,2478,94,2691,428,1476,585,2243,2699
665,1687,2503,1153,655,1330,2649,809,355,1871
1128,1115,505,1877,2686,2075,2049,1797,1500,464
531,105,1203,242,2218,2131,2604,267,2149,2714
1093,2467,1054,1457,874,622,1943,2052,1238,1878
2632,639,2174,1192,1029,2153,2275,1332,2323,1042
1578,502,418,642,1564,2593,1849,1025,2303,141
2663,448,921,1839,1166,241,1254,1407,2007,1198
2401,1280,141,1592,1597,378,1252,2299,2242,862
2182,2470,577,1168,96,2488,2291,1498,943,2448
79,1843,353,1973,318,427,1832,1768,397,330
1324,752,2597,963,962,1620,1876,24,2194,2330
1692,2204,1934,2071,2186,1370,2393,2147,1931,74
57,1719,1538,1316,1481,347,8,1004,2447,188
2197,208,1120,79,2714,475,525,1406,2595,1441
1562,1799,1656,75,851,1127,2309,1657,538,2487
780,1411,324,381,1486,1606,1,272,671,1751
1589,142,1783,1800,913,1336,2683,1086,838,1034
1955,1184,1659,2285,442,2453,1708,255,1450,601
265,2603,1412,2652,1781,2171,1193,2646,191,968
1239,2190,1435,1855,163,660,1413,728,2610,2693
1054,2215,1747,115,73,541,227,2497,1352,1137
1276,370,55,2611,1895,1889,69,924,2556,1949
2583,547,2482,1055,80,2694,2282,2677,792,489
2363,638,96,647,872,1447,1439,1606,1696,2221
879,2539,1616,1504,2634,361,270,1534,1762,2526
1465,1017,2146,2251,1256,1341,302,1833,2388,2049
721,1914,1305,1076,1312,1350,2098,683,684,4
961,2396,2221,1683,2203,1141,1725,487,1934,1471
159,1097,2425,2310,1423,1608,881,932,823,2554
2273,1673,2143,1027,1654,990,504,684,2264,1103
456,2593,1817,1690,1872,1136,622,1201,869,1914
1767,2361,1290,1002,1035,884,342,1167,304,2303
658,892,2577,2380,556,610,2132,350,2295,1298
2658,1806,2071,321,2302,108,2116,1968,1244,711
581,1159,835,2398,344,174,1269,2234,398,2427
2373,2504,2399,175,180,2025,1177,2429,2334,1458
2574,69,2272,2281,1759,2156,2634,2284,124,1406
2474,2372,1190,2447,2073,1076,1515,1386,1321,67
618,825,2618,2092,720,1800,969,1757,2344,261
937,1253,1531,549,1566,219,1018,425,241,1783
2288,389,1278,1767,2357,374,666,781,88,824
960,2045,2134,2440,2451,537,1170,111,336,2267
2301,1086,565,213,2697,491,2588,397,1436,611
2628,537,292,1016,2551,1423,941,2109,440,1053
47,575,463,517,2230,1181,777,1683,878,1982
1944,1456,1393,775,799,1365,2480,1369,1714,606
220,1608,1838,2055,2460,26,1471,270,1678,2061
398,1240,2683,692,748,1797,704,4,157,2045
2428,2478,978,1126,2711,1338,2377,2062,333,1911
599,283,2108,2078,1582,1480,355,1266,2166,901
2542,305,1472,2016,2666,2213,2197,1340,2191,2325
2181,2200,2434,2243,1249,1325,396,774,1291,823
503,421,236,1999,2489,1931,2356,1840,830,1970
41,2280,2698,814,919,439,83,1898,1048,2087
1900,418,898,2034,1958,1369,2397,1535,2563,2639
1896,625,1511,2587,2427,158,1969,1070,2499,1623
819,1147,1401,2040,230,2461,1816,1692,2050,2208
1113,68,129,2244,267,121,341,1063,236,1710
1822,280,2462,945,130,1271,1315,630,2054,1966
1678,931,2488,906,980,1199,2174,2132,1254,212
756,48,1574,760,394,1441,312,2450,1212,1161
2326,2582,1115,2109,340,2088,1419,1206,338,1201
1328,1243,679,382,950,1806,2625,921,1904,325
2448,1446,207,1526,815,802,1147,2012,688,1047
2476,1488,2554,2347,471,204,2569,2685,714,2029
712,2448,1914,1599,886,2266,308,238,2125,2058
153,13,606,2300,1554,2204,1297,1384,2188,1701
1152,1419,1676,1039,321,1567,665,55,1501,2031
1987,1574,1797,2450,1886,1587,1358,1175,581,439
20,460,237,1620,1706,1949,682,1832,1013,2391
49,177,2435,2433,1227,516,263,1335,1857,1585
996,2562,110,2550,2623,1241,650,208,1841,2645
54,1471,788,582,1839,736,1323,641,1921,2371
1531,1029,2533,2621,262,2237,259,245,1379,966
981,1331,2570,2665,1067,372,2363,1920,2715,1767
39,2428,866,2038,2284,2079,578,290,2574,295
472,2572,2516,665,880,1802,286,2396,1177,1087
2553,2698,280,1735,900,1968,929,1960,1995,41
1923,1235,2337,282,1920,2180,101,826,1905,1174
749,1656,2464,1289,842,754,1339,523,371,525
55,2568,217,287,369,82,1583,2502,1496,1162
1210,1129,1028,2021,2234,1437,428,2405,747,1403
1756,359,1157,1473,2456,2182,1035,539,866,32
1039,878,652,299,642,2012,97,619,515,494
2621,1933,757,1491,1491,2045,205,1528,1889,982
644,2392,2132,2060,1207,887,1372,1243,1745,554
1814,1717,997,132,2614,603,2493,2394,341,2459
1933,2011,362,176,2024,577,367,1467,2231,2420
478,2331,1347,1532,1732,317,2666,192,756,1289
2450,1326,2436,357,1041,288,2252,195,2144,634
1215,2514,2490,1405,2519,535,2608,2424,2079,337
1486,2067,790,2102,1455,2685,38,363,1677,1243
1441,1666,1318,1953,298,2133,530,2346,469,1665
1961,2431,2130,494,1757,2210,720,2085,1174,2251
1148,2676,1969,952,1847,68,1619,1901,1656,1097
282,1821,200,1760,1879,1004,1850,838,2181,2673
403,2502,1027,203,1006,1119,2546,705,474,953
2205,2183,430,1969,1212,2334,1134,193,1643,1472
396,319,923,744,2002,896,188,2505,270,2182
762,1830,560,2401,329,1692,1061,545,1632,1859
717,2349,736,1935,1989,1332,1143,1894,2063,417
1086,591,1929,136,35,410,1945,1126,1567,312
1478,1496,2220,256,2252,1776,2052,1389,101,1720
709,1896,2334,934,1846,874,2431,2230,2632,31
162,837,1578,1043,1942,1148,607,1322,1932,1994
1734,749,1544,949,934,1097,594,2018,541,315
327,383,1462,2510,2242,856,2591,40,2292,1580
1568,510,982,2217,687,2680,1477,995,749,1054
1910,1682,421,2257,2637,188,2227,558,2086,675
2161,2652,572,782,385,2049,919,1567,133,1896
2319,726,1004,2247,154,2201,1615,1453,257,1111
650,1513,2298,686,2647,965,597,734,904,218
1630,1332,1254,2464,408,1625,111,1399,1569,1013
1200,120,1979,477,414,2225,2141,2099,1724,790
331,206,1238,2578,1135,1390,587,1013,917,2204
520,2432,1409,1334,222,2329,1637,21,2362,776
2560,691,2121,193,636,2163,1735,1710,2208,436
1545,439,705,796,290,1268,2406,2275,1689,1217
2676,1631,889,871,249,1377,1347,39,1997,583
2196,1081,2159,1568,1569,1616,1149,1790,346,1305
1139,1197,2449,1170,1780,348,273,1605,1031,97
2133,786,1780,1970,1224,1134,623,1647,171,973
868,1099,285,58,12,1723,1670,519,1718,989
1259,1716,26,2454,2514,2192,1747,1909,984,568
565,2697,246,433,1921,953,2674,739,1818,2043
1628,1400,1573,47,1782,2187,2664,2098,86,2123
1452,2415,709,707,1829,2516,1334,1956,1533,456
284,204,1775,609,912,824,1264,1075,1537,81
240,2444,1516,2373,859,798,1348,2169,859,2197
2202,2216,1723,1447,1153,1416,72,166,1598,1099
539,740,2111,301,1238,618,1370,44,1698,230
2529,1078,2158,428,33,376,1014,2706,2469,2281
2283,899,517,468,259,314,2233,2338,667,2504
640,1408,1382,189,870,1205,1853,1430,16,2151
443,1649,1677,2668,264,728,1571,1750,937,1432
1298,2454,1918,2511,1208,2536,2348,2208,719,1707
2688,813,1827,1487,1680,679,1939,374,746,453
1549,28,1694,933,719,1654,1644,449,1135,2488
1532,1834,228,2249,2469,1460,2702,2462,2004,794
359,900,491,750,1364,2686,230,1253,74,101
946,93,1353,1315,1600,557,2154,1842,2359,1733
1130,424,919,2521,1396,2575,362,927,1730,1954
1794,832,2703,2185,1037,2499,1210,1799,2648,535
2678,1228,1475,1596,1764,641,2450,334,2289,2648
967,2715,172,673,350,1150,835,284,487,271
1770,2246,2592,752,1074,1928,2687,1681,1680,904
1982,235,305,2287,446,1657,1475,886,1748,387
1800,1978,1046,1754,2201,2551,1925,164,1731,224
432,850,1728,43,2565,515,759,2573,2200,1857
1407,1244,242,1618,2468,957,900,882,2630,1487
109,1897,1642,1541,619,2501,2343,314,130,1781
26,190,2008,2480,998,615,2592,691,1854,1525
1380,38,2096,3,2209,1289,1214,829,2528,1836
1757,2363,999,1730,1424,144,184,1448,523,1498
683,1484,1286,2620,1281,505,1902,1658,1019,1915
742,2453,2269,352,2673,2389,876,1490,226,1794
1924,1514,1726,716,2578,1299,32,358,1477,1501
1316,95,735,1593,2339,2603,1898,1426,920,1287
2501,2343,382,2568,2185,927,1028,1994,1265,1604
963,606,1844,746,938,939,792,896,119,1687
210,1512,35,2039,252,313,1054,1437,2354,820
793,1394,1912,1848,1881,2103,84,964,2617,1578
2275,2385,2266,1904,1699,282,121,2408,2621,1561
1548,251,2101,834,2083,1790,2165,1275,2519,2524
2287,784,1672,1114,139,1764,1360,652,1547,2227
2432,1145,1371,2494,2317,600,1704,794,815,946
268,65,849,1561,190,2684,1474,2150,758,837
1745,551,2141,1980,1010,1066,319,2225,611,998
732,1919,1687,1091,397,2495,2686,1162,1374,1407
2127,1399,730,852,1428,1319,443,1125,1848,2010
2615,1233,1495,1645,2262,229,581,1934,1623,2565
1046,2631,2234,773,1627,2161,305,1921,764,1254
1880,2627,2000,2101,1816,727,252,97,120,1158
2048,1741,1023,2429,2056,2069,1806,2261,2614,1956
264,948,184,27,2491,2375,1710,1777,146,1978
1591,437,329,1245,699,1964,1508,1663,941,1881
200,215,2086,439,2332,704,557,221,1028,2128
1476,1597,1560,309,2052,513,215,2137,966,1046
526,37,2560,462,268,377,1864,935,796,1202
2194,73,165,1070,1022,2055,888,1435,1296,1238
1925,1858,2216,2122,2455,436,1946,52,2400,1381
1824,1580,2466,697,525,662,2226,1207,831,1314
617,538,389,1381,2260,207,2380,2124,1347,1735
2603,1108,471,399,2105,2009,2055,292,2482,810
33,136,1675,1489,404,835,2166,1774,2649,1622
84,2653,2353,2596,1984,550,218,1545,331,1436
2458,473,667,2027,1745,1430,1918,2445,826,1744
968,1154,1851,500,1640,1058,406,1652,1141,685
1431,921,1142,1918,679,298,1233,906,1925,1080
2122,488,2068,26,198,2530,2612,1318,138,187
2021,1801,914,887,418,922,225,1410,1439,2632
2323,2633,1605,202,1046,1277,729,2161,51,2246
2573,2321,2122,1250,2124,1607,2186,1054,1391,299
2670,967,641,1654,1399,1210,1070,729,636,597
1134,2430,576,1442,1363,548,1492,219,2401,2223
2379,1604,2036,219,2330,1484,2543,971,2028,2626
1889,1951,911,1497,2550,589,626,732,1647,1799
1014,734,1480,1711,1128,1582,1126,1736,1942,1085
231,1899,330,2525,1596,1300,134,466,1913,1548
283,135,1230,2024,439,1682,2684,1056,1202,673
2310,1835,930,355,2652,1443,2102,265,1495,1416
1540,2341,2228,2261,1172,1180,1703,1354,615,1650
1171,1976,2076,182,2376,2473,1737,2318,2326,1522
715,1067,118,1050,608,1249,703,2212,1749,2465
1378,2479,320,57,711,343,740,1588,231,2678
1916,262,550,1535,2459,804,1026,1160,2670,2445
252,1616,416,788,2226,2209,1812,553,1786,1721
814,1020,398,495,750,2430,1562,1632,2460,2332
1065,118,44,2044,1871,33,1617,2441,1165,746
2218,1751,1025,1133,1136,81,1438,2491,363,471
1590,1302,1646,552,1837,467,1002,2104,212,2429
716,2358,1272,1942,515,336,94,1037,1695,168
212,2232,36,2362,286,543,189,172,491,460
1203,2505,1801,2601,2626,2259,1340,2403,2215,2542
825,2538,89,671,744,118,2170,1491,1443,635
2644,1310,2239,2169,26,520,169,450,852,1764
1339,1970,2601,1093,1784,1774,71,2172,136,1489
1410,773,1370,2291,1903,1852,387,1291,968,1999
1356,1008,1433,1095,2664,2702,436,1904,169,2386
1391,872,1980,21,2627,1532,1125,1205,2168,994
364,2409,2295,1480,1628,1203,853,1285,458,66
940,1354,291,2320,671,2554,61,686,1222,379
620,2434,1392,2167,931,405,1663,1102,187,1454
861,693,1249,1954,2096,1943,1095,699,1796,129
2338,346,2125,2041,1487,1247,2639,18,2197,770
63,2476,377,257,462,53,1566,137,276,413
788,772,662,836,1862,890,1585,2194,851,2710
779,499,1279,1322,2110,1938,222,593,1986,1736
2609,702,1172,2152,169,434,516,148,2628,302
1743,126,1243,458,2157,1411,2276,2603,1075,608
519,516,876,1594,1754,512,86,2661,748,226
845,2373,171,733,1299,1598,2284,1005,141,1461
1141,2693,1702,1862,2393,2433,1006,2565,352,979
2612,300,117,530,824,2037,848,1801,1909,1619
1069,216,979,771,1125,583,2396,1819,1191,971
2143,1059,2642,1350,2288,2584,1501,1579,286,1355
2018,264,455,858,2529,956,448,624,881,2148
1711,2113,1050,2589,1648,1068,1303,511,1103,1361
2563,1428,354,819,535,1500,1065,2644,182,2141
1062,1739,2521,1061,652,2023,903,1194,2517,1986
2619,2281,1376,1143,995,1583,646,1587,1899,1717
1138,2393,1699,1105,102,198,1554,2524,2692,237
1856,787,302,1829,2170,837,637,461,528,347
1866,1256,828,2711,2374,1462,962,1895,206,2219
2152,557,1423,1160,2684,110,890,470,993,912
417,895,1952,2476,1914,498,2497,2371,311,1195
2047,223,985,2089,1160,1709,1659,1691,1441,2187
1147,1965,531,2311,905,102,309,114,442,584
2666,2362,994,1399,2269,785,1056,262,47,27
141,1339,39,1827,495,1846,507,939,39,2019
53,1993,2661,2579,309,396,1992,1350,447,1075
527,1054,30,1466,1013,483,2602,1970,2707,479
1658,1162,1809,67,2166,2121,371,2466,2047,903
2426,1737,2646,629,54,845,782,254,779,35
1834,1218,1791,2509,410,403,7,246,864,2540
2482,916,738,1445,709,1245,884,1242,1402,240
1228,175,2073,1311,1048,951,2523,766,600,1583
2304,1058,355,2120,77,514,868,897,112,898
841,970,229,740,738,898,524,2201,147,1873
2390,2222,2502,2413,1358,400,819,279,1594,877
457,2148,2178,2110,1965,1509,816,2623,2640,1369
2154,909,963,841,1684,668,1881,260,665,2365
101,2551,1947,977,1174,2198,2409,1360,277,2362
1376,765,11,2160,1590,2648,1299,2223,1999,117
1045,1120,584,655,1498,532,1386,1002,1153,1038
1918,1207,590,590,804,1034,233,2681,358,1445
459,2601,2129,157,1016,1117,2342,1441,608,656
707,1566,651,1656,1992,2169,741,2148,22,124
619,1165,151,2628,864,1729,560,1581,727,1621
296,637,1527,551,2553,1941,1686,2272,1940,1315
1211,561,1338,1362,935,293,315,497,2577,537
1445,902,840,1085,1727,1809,1624,2543,109,1337
1524,1234,298,1797,2171,2108,1260,667,2674,575
183,433,1882,1882,2142,1877,773,2590,1446,1364
942,1911,603,2143,2613,1550,1274,883,2689,2304
1399,1106,720,874,1517,2152,191,996,828,1321
277,373,2539,476,1327,1002,1388,2323,1824,327
2076,413,2092,604,390,2426,2188,919,21,573
88,669,1385,1513,820,373,2682,1308,2128,1577
591,1773,28,2211,2245,2696,1889,158,1785,524
686,1957,2415,1782,2615,1250,2184,1925,1068,697
2397,1223,1737,1805,1645,1424,1133,941,2167,2173
266,778,2233,2622,277,25,494,1230,2153,2657
130,1167,1468,510,2506,2401,2582,2250,1587,8
1790,810,1297,516,1685,2130,320,675,2562,2100
1155,922,1541,909,227,1775,2457,1900,1486,2599
388,943,183,627,672,1898,2087,1092,1504,2350
2033,1175,2504,2375,1304,657,1045,2614,1506,1187
117,310,1367,2419,1773,646,279,1563,2645,1571
2035,147,2594,644,1452,2591,591,2414,2270,598
2207,157,2093,1901,648,2446,1398,1619,1494,716
372,980,1954,2288,1028,2324,1226,1402,1792,2039
1635,731,1364,2430,2327,1581,2207,53,1926,2306
551,1754,2282,1543,1850,574,2092,1778,1171,472
2190,292,781,9,978,148,2238,526,2332,2405
97,1679,1020,1332,2479,1757,2538,1074,1408,2085
2123,2692,964,2239,603,2615,2339,66,933,1344
250,509,2663,267,832,2599,1485,1915,1226,2489
497,1672,806,2026,83,2200,1519,35,1140,1444
702,1831,2702,631,1130,1652,1834,1620,2096,147
257,671,1352,2001,2347,2315,825,173,1918,1295
2189,1542,2287,83,1961,1982,178,418,1577,1680
1688,2651,1729,1769,2661,1322,693,1896,82,10
867,1725,49,1097,941,1561,1761,1643,1216,1066
1269,2042,697,2339,2012,1417,1266,679,1206,1427
486,2087,2644,1881,2031,2010,1128,578,1159,364
914,1623,1905,2470,2439,586,2670,2246,1593,529
349,781,1550,1195,844,1434,1720,1161,1645,446
2623,1010,2641,2431,69,1327,1278,2273,1694,2159
1978,2615,2153,305,2562,806,15,503,1875,1016
1185,615,548,2246,1811,117,1281,2003,309,1106
1556,2177,2658,1742,1679,931,1926,2170,386,2664
1588,2086,955,1649,2118,1690,562,2477,2570,921
2030,1003,595,1446,930,1540,76,1752,1536,614
1557,474,2667,2057,1860,2269,44,432,1459,159
1850,1535,2246,1671,1496,2063,1497,2470,2477,1636
1253,412,2669,1167,1021,1292,135,1850,730,2555
1370,2074,466,1130,572,1552,807,2425,533,2446
799,454,2014,2171,95,592,1779,1578,2104,2661
2434,2279,385,1339,1779,1644,2361,433,1654,2530
1930,1783,1143,2689,2060,1529,1837,2552,1821,1144
543,2000,206,626,2379,720,6,68,1819,1125
11,874,975,1896,626,1244,1944,1669,239,1371
900,1748,1963,1173,2380,571,832,1347,2316,310
